_id,sessionID,siteID,stationID,spaceID,clusterID,userID,timezone,connectionTime,disconnectTime,doneChargingTime,kWhDelivered,userInput_WhPerMile,userInput_kWhRequested,userInput_milesRequested,userInput_minutesAvailable,userInput_requestedDeparture,userInput_paymentRequired
5b13c441b,JP-019096,jpl,JP-022,JP-CA-022,jpl-2,5285,America/Los_Angeles,2018-07-12 09:40:20.856442,2018-07-12 12:01:00.607857,2018-07-12 11:05:40.833826,9.387,290.0,9.68,33.4,140,2018-07-12 12:01:00.607857,True
5b25636cd,CA-019097,caltech,CA-027,CA-CA-027,caltech-2,3114,America/Los_Angeles,2018-07-04 07:41:13.586670,2018-07-04 11:30:53.510764,2018-07-04 10:52:30.585862,21.041,290.0,26.01,89.7,229,2018-07-04 11:30:53.510764,False
5b1953ac8,CA-019098,caltech,CA-042,CA-CA-042,caltech-4,5569,America/Los_Angeles,2018-07-02 10:17:30.184005,2018-07-02 15:20:51.192601,2018-07-02 11:43:49.539389,9.495,320.0,11.83,37.0,303,2018-07-02 15:20:51.192601,False
5b1bf11d3,JP-019099,jpl,JP-040,JP-CA-040,jpl-4,2345,America/Los_Angeles,2018-05-31 09:11:15.011428,2018-05-31 16:06:10.550447,2018-05-31 11:48:42.791741,17.321,250.0,17.65,70.6,414,2018-05-31 16:06:10.550447,False
5b3df4a2c,CA-019100,caltech,CA-040,CA-CA-040,caltech-4,2508,America/Los_Angeles,2018-05-17 09:53:48.143430,2018-05-17 13:11:05.000360,2018-05-17 10:47:16.027261,5.881,290.0,5.95,20.5,197,2018-05-17 13:11:05.000360,True
5b41ba609,JP-019101,jpl,JP-026,JP-CA-026,jpl-2,8374,America/Los_Angeles,2018-05-22 10:09:53.847808,2018-05-22 14:34:34.147804,2018-05-22 12:39:39.676755,16.474,250.0,19.0,76.0,264,2018-05-22 14:34:34.147804,True
5b5b3412a,CA-019102,caltech,CA-022,CA-CA-022,caltech-2,5282,America/Los_Angeles,2018-07-04 09:14:22.120634,2018-07-04 23:14:22.120634,2018-07-04 10:09:27.626098,6.06,250.0,6.86,27.4,840,2018-07-04 23:14:22.120634,True
5b5d29b10,CA-019106,caltech,CA-023,CA-CA-023,caltech-2,5132,America/Los_Angeles,2018-06-05 10:35:53.510284,2018-06-06 00:35:53.510284,2018-06-05 12:12:21.397864,10.611,400.0,10.86,27.1,840,2018-06-06 00:35:53.510284,False
5b3bb1f6b,JP-019107,jpl,JP-028,JP-CA-028,jpl-2,6845,America/Los_Angeles,2018-07-16 11:17:32.742363,2018-07-16 23:19:31.108630,2018-07-16 11:53:41.807557,3.977,400.0,4.71,11.8,721,2018-07-16 23:19:31.108630,True
5b4e5f16e,JP-019108,jpl,JP-001,JP-CA-001,jpl-0,2503,America/Los_Angeles,2018-07-03 08:24:32.321603,2018-07-03 14:17:41.521822,2018-07-03 10:33:47.278584,14.217,400.0,15.64,39.1,353,2018-07-03 14:17:41.521822,False
5b2ce92cb,JP-019109,jpl,JP-052,JP-CA-052,jpl-5,2296,America/Los_Angeles,2018-06-11 08:58:47.273353,2018-06-11 16:22:35.100715,2018-06-11 11:47:45.228116,18.586,350.0,19.95,57.0,443,2018-06-11 16:22:35.100715,True
5b4256800,CA-019112,caltech,CA-050,CA-CA-050,caltech-5,4698,America/Los_Angeles,2018-06-08 08:22:01.917999,2018-06-08 11:34:23.528452,2018-06-08 09:20:59.427782,6.485,400.0,7.25,18.1,192,2018-06-08 11:34:23.528452,False
5b5945a51,JP-019113,jpl,JP-032,JP-CA-032,jpl-3,5753,America/Los_Angeles,2018-06-15 09:59:53.392011,2018-06-15 12:31:40.741147,2018-06-15 11:03:54.390248,7.042,290.0,7.99,27.6,151,2018-06-15 12:31:40.741147,True
5b444148e,CA-019114,caltech,CA-010,CA-CA-010,caltech-1,4123,America/Los_Angeles,2018-05-08 09:01:47.326407,2018-05-08 17:52:05.634830,2018-05-08 10:02:12.742193,6.647,250.0,6.87,27.5,530,2018-05-08 17:52:05.634830,False
5b181ac2e,JP-019116,jpl,JP-021,JP-CA-021,jpl-2,4184,America/Los_Angeles,2018-05-24 12:46:17.096402,2018-05-24 21:52:59.235207,2018-05-24 13:41:05.335296,6.028,350.0,6.28,17.9,546,2018-05-24 21:52:59.235207,True
5b2c64125,JP-019117,jpl,JP-046,JP-CA-046,jpl-4,7224,America/Los_Angeles,2018-06-21 08:49:03.903358,2018-06-21 15:37:47.752679,2018-06-21 11:10:32.661190,15.563,320.0,16.85,52.6,408,2018-06-21 15:37:47.752679,False
5b2c2f500,CA-019119,caltech,CA-035,CA-CA-035,caltech-3,7640,America/Los_Angeles,2018-07-04 08:05:00.326242,2018-07-04 15:04:40.785024,2018-07-04 09:48:55.880365,11.432,250.0,12.56,50.2,419,2018-07-04 15:04:40.785024,True
5b16ffd4a,CA-019120,caltech,CA-043,CA-CA-043,caltech-4,7280,America/Los_Angeles,2018-05-02 09:02:26.270167,2018-05-02 14:26:27.505586,2018-05-02 10:04:42.329558,6.849,400.0,7.73,19.3,324,2018-05-02 14:26:27.505586,False
5b3e1d1f9,JP-019121,jpl,JP-026,JP-CA-026,jpl-2,3571,America/Los_Angeles,2018-06-01 08:56:10.095713,2018-06-01 15:19:22.166272,2018-06-01 10:57:32.448049,13.351,320.0,13.37,41.8,383,2018-06-01 15:19:22.166272,False
5b4c1a901,CA-019124,caltech,CA-051,CA-CA-051,caltech-5,4583,America/Los_Angeles,2018-06-25 08:51:02.626604,2018-06-25 14:33:23.218336,2018-06-25 09:53:01.419743,6.818,350.0,8.51,24.3,342,2018-06-25 14:33:23.218336,False
5b5547bfc,JP-019125,jpl,JP-032,JP-CA-032,jpl-3,4822,America/Los_Angeles,2018-07-24 09:49:40.561067,2018-07-24 12:44:35.689649,2018-07-24 11:06:41.623406,8.472,250.0,10.54,42.1,174,2018-07-24 12:44:35.689649,False
5b4a2e994,JP-019126,jpl,JP-031,JP-CA-031,jpl-3,1915,America/Los_Angeles,2018-05-31 09:51:49.092361,2018-05-31 13:16:28.503323,2018-05-31 12:09:59.115573,15.198,290.0,17.23,59.4,204,2018-05-31 13:16:28.503323,True
5b10871b4,CA-019127,caltech,CA-050,CA-CA-050,caltech-5,4974,America/Los_Angeles,2018-07-25 09:32:28.917475,2018-07-25 17:41:40.451095,2018-07-25 11:16:45.189823,11.47,290.0,12.79,44.1,489,2018-07-25 17:41:40.451095,True
5b2fb678d,JP-019128,jpl,JP-030,JP-CA-030,jpl-3,2070,America/Los_Angeles,2018-05-01 07:58:55.474034,2018-05-01 12:20:58.186741,2018-05-01 09:22:34.118247,9.201,320.0,11.35,35.5,262,2018-05-01 12:20:58.186741,False
5b3bac10d,CA-019129,caltech,CA-017,CA-CA-017,caltech-1,1169,America/Los_Angeles,2018-05-08 15:57:51.902733,2018-05-09 05:57:51.902733,2018-05-08 18:01:39.085954,13.617,250.0,13.69,54.8,840,2018-05-09 05:57:51.902733,False
5b21f3ff5,CA-019131,caltech,CA-006,CA-CA-006,caltech-0,2238,America/Los_Angeles,2018-05-28 10:28:04.997648,2018-05-28 13:56:44.660765,2018-05-28 13:27:36.064390,19.747,320.0,50.74,158.6,208,2018-05-28 13:56:44.660765,False
5b590ebd6,JP-019132,jpl,JP-052,JP-CA-052,jpl-5,5943,America/Los_Angeles,2018-07-28 15:38:08.532498,2018-07-28 18:39:59.578721,2018-07-28 17:21:35.297481,11.379,320.0,12.35,38.6,181,2018-07-28 18:39:59.578721,False
5b5264a67,CA-019133,caltech,CA-053,CA-CA-053,caltech-5,8608,America/Los_Angeles,2018-07-04 14:13:32.603703,2018-07-05 00:13:27.978835,2018-07-04 16:30:19.821501,15.047,350.0,15.48,44.2,599,2018-07-05 00:13:27.978835,True
5b493bce7,JP-019135,jpl,JP-028,JP-CA-028,jpl-2,2015,America/Los_Angeles,2018-07-09 14:31:28.766505,2018-07-10 00:17:32.312267,2018-07-09 15:10:48.357883,4.326,290.0,5.27,18.2,586,2018-07-10 00:17:32.312267,False
5b32bead5,JP-019137,jpl,JP-006,JP-CA-006,jpl-0,1785,America/Los_Angeles,2018-06-12 09:12:43.356482,2018-06-12 13:08:29.153520,2018-06-12 10:15:18.959028,6.885,250.0,7.67,30.7,235,2018-06-12 13:08:29.153520,False
5b1e752bb,CA-019138,caltech,CA-038,CA-CA-038,caltech-3,4155,America/Los_Angeles,2018-06-14 16:06:33.618814,2018-06-15 06:06:33.618814,2018-06-14 18:11:51.822282,13.783,250.0,14.17,56.7,840,2018-06-15 06:06:33.618814,True
5b5aa5954,JP-019139,jpl,JP-023,JP-CA-023,jpl-2,5487,America/Los_Angeles,2018-07-12 06:22:14.804444,2018-07-12 09:17:43.636376,2018-07-12 07:23:13.838301,6.708,250.0,7.17,28.7,175,2018-07-12 09:17:43.636376,True
5b1f13011,CA-019140,caltech,CA-019,CA-CA-019,caltech-1,1685,America/Los_Angeles,2018-06-01 12:32:56.077870,2018-06-01 18:05:49.094467,2018-06-01 15:11:45.305538,17.47,290.0,17.9,61.7,332,2018-06-01 18:05:49.094467,False
5b5950fee,JP-019142,jpl,JP-023,JP-CA-023,jpl-2,2387,America/Los_Angeles,2018-06-12 09:11:42.886625,2018-06-12 18:59:29.617628,2018-06-12 10:50:26.445415,10.86,320.0,10.89,34.0,587,2018-06-12 18:59:29.617628,False
5b19f602a,CA-019143,caltech,CA-005,CA-CA-005,caltech-0,4494,America/Los_Angeles,2018-06-11 09:52:02.587025,2018-06-11 16:24:46.187985,2018-06-11 11:14:02.958692,9.021,320.0,10.71,33.5,392,2018-06-11 16:24:46.187985,True
5b3cddcc1,JP-019144,jpl,JP-019,JP-CA-019,jpl-1,7287,America/Los_Angeles,2018-05-23 08:40:05.422039,2018-05-23 09:32:10.483204,2018-05-23 09:31:56.626026,5.704,350.0,9.37,26.8,52,2018-05-23 09:32:10.483204,True
5b1d93fb1,CA-019146,caltech,CA-014,CA-CA-014,caltech-1,3888,America/Los_Angeles,2018-07-27 08:20:35.084493,2018-07-27 14:17:39.260688,2018-07-27 08:55:30.511180,3.842,400.0,4.45,11.1,357,2018-07-27 14:17:39.260688,True
5b3454b80,JP-019147,jpl,JP-032,JP-CA-032,jpl-3,6885,America/Los_Angeles,2018-05-24 06:55:03.161391,2018-05-24 13:01:10.644258,2018-05-24 09:01:54.095784,13.953,250.0,14.09,56.4,366,2018-05-24 13:01:10.644258,True
5b111727e,CA-019148,caltech,CA-017,CA-CA-017,caltech-1,2435,America/Los_Angeles,2018-07-16 09:27:57.195328,2018-07-16 23:27:57.195328,2018-07-16 11:48:00.715923,15.406,320.0,18.57,58.0,840,2018-07-16 23:27:57.195328,False
5b524413d,CA-019149,caltech,CA-043,CA-CA-043,caltech-4,6690,America/Los_Angeles,2018-06-11 08:12:43.135038,2018-06-11 10:40:09.077129,2018-06-11 09:08:57.437083,6.186,250.0,7.45,29.8,147,2018-06-11 10:40:09.077129,False
5b1581dd4,CA-019150,caltech,CA-050,CA-CA-050,caltech-5,2568,America/Los_Angeles,2018-05-26 10:10:05.589637,2018-05-26 21:13:18.112815,2018-05-26 13:07:36.894917,19.527,350.0,22.68,64.8,663,2018-05-26 21:13:18.112815,False
5b5186ba6,CA-019151,caltech,CA-032,CA-CA-032,caltech-3,4387,America/Los_Angeles,2018-06-03 13:25:40.170534,2018-06-04 02:02:55.687273,2018-06-03 14:32:33.513625,7.358,250.0,8.48,33.9,757,2018-06-04 02:02:55.687273,False
5bb52de7,JP-019152,jpl,JP-008,JP-CA-008,jpl-0,3538,America/Los_Angeles,2018-05-21 09:09:03.420855,2018-05-21 16:14:38.592410,2018-05-21 10:55:01.070219,11.656,400.0,12.52,31.3,425,2018-05-21 16:14:38.592410,True
5b2dc613f,CA-019153,caltech,CA-035,CA-CA-035,caltech-3,7580,America/Los_Angeles,2018-05-08 08:35:40.216550,2018-05-08 17:50:21.825346,2018-05-08 10:11:11.645654,10.508,320.0,12.76,39.9,554,2018-05-08 17:50:21.825346,True
5b203153d,JP-019154,jpl,JP-031,JP-CA-031,jpl-3,7845,America/Los_Angeles,2018-06-15 08:56:02.067404,2018-06-15 10:53:04.633127,2018-06-15 09:51:48.375447,6.135,250.0,7.06,28.2,117,2018-06-15 10:53:04.633127,True
5b11f4ec7,CA-019157,caltech,CA-024,CA-CA-024,caltech-2,5852,America/Los_Angeles,2018-07-17 07:03:21.205100,2018-07-17 20:42:06.155264,2018-07-17 09:23:53.189212,15.459,350.0,15.91,45.4,818,2018-07-17 20:42:06.155264,True
5b2db4489,CA-019158,caltech,CA-016,CA-CA-016,caltech-1,6509,America/Los_Angeles,2018-06-19 08:11:30.385995,2018-06-19 16:37:14.045502,2018-06-19 09:10:25.244496,6.481,350.0,6.92,19.8,505,2018-06-19 16:37:14.045502,True
5bc8d3f3,CA-019159,caltech,CA-021,CA-CA-021,caltech-2,4271,America/Los_Angeles,2018-06-01 07:30:50.979078,2018-06-01 15:09:26.141070,2018-06-01 09:37:18.551420,13.911,290.0,16.55,57.1,458,2018-06-01 15:09:26.141070,True
5b33ccf10,JP-019160,jpl,JP-047,JP-CA-047,jpl-4,5309,America/Los_Angeles,2018-06-11 08:27:26.620721,2018-06-11 12:57:16.334876,2018-06-11 09:50:45.661178,9.165,290.0,10.45,36.0,269,2018-06-11 12:57:16.334876,False
5b55214bf,JP-019161,jpl,JP-042,JP-CA-042,jpl-4,2182,America/Los_Angeles,2018-05-23 16:18:44.412062,2018-05-23 17:32:41.779181,2018-05-23 16:49:35.192482,3.393,400.0,3.82,9.6,73,2018-05-23 17:32:41.779181,True
5b3c07cf9,JP-019162,jpl,JP-002,JP-CA-002,jpl-0,4016,America/Los_Angeles,2018-06-09 09:49:24.786144,2018-06-09 13:35:52.704016,2018-06-09 11:01:16.910622,7.906,290.0,8.33,28.7,226,2018-06-09 13:35:52.704016,False
5b1ef1cd9,JP-019164,jpl,JP-034,JP-CA-034,jpl-3,2311,America/Los_Angeles,2018-06-28 13:15:07.843503,2018-06-28 14:22:07.347963,2018-06-28 14:19:26.836967,7.075,320.0,11.47,35.8,66,2018-06-28 14:22:07.347963,False
5b2767082,JP-019165,jpl,JP-026,JP-CA-026,jpl-2,7696,America/Los_Angeles,2018-05-17 09:15:39.969911,2018-05-17 19:06:41.178710,2018-05-17 11:54:49.222594,17.507,320.0,18.98,59.3,591,2018-05-17 19:06:41.178710,False
5b3599850,CA-019166,caltech,CA-014,CA-CA-014,caltech-1,1585,America/Los_Angeles,2018-07-27 13:57:02.391211,2018-07-27 23:02:58.743803,2018-07-27 14:51:54.606097,6.036,320.0,6.11,19.1,545,2018-07-27 23:02:58.743803,False
5b596f0b8,JP-019167,jpl,JP-015,JP-CA-015,jpl-1,7660,America/Los_Angeles,2018-07-17 12:24:48.351702,2018-07-17 17:12:29.059026,2018-07-17 13:33:37.358903,7.57,250.0,8.9,35.6,287,2018-07-17 17:12:29.059026,True
5b2d27358,CA-019169,caltech,CA-026,CA-CA-026,caltech-2,3699,America/Los_Angeles,2018-05-21 09:18:54.162244,2018-05-21 11:09:10.751891,2018-05-21 10:25:17.300386,7.302,250.0,7.41,29.7,110,2018-05-21 11:09:10.751891,True
5b35b0b5c,CA-019171,caltech,CA-010,CA-CA-010,caltech-1,2342,America/Los_Angeles,2018-06-04 09:47:57.867095,2018-06-04 17:56:01.358428,2018-06-04 11:04:32.878292,8.424,250.0,9.8,39.2,488,2018-06-04 17:56:01.358428,False
5b358dcb6,JP-019172,jpl,JP-019,JP-CA-019,jpl-1,3832,America/Los_Angeles,2018-06-12 08:19:03.367507,2018-06-12 11:43:53.635997,2018-06-12 09:26:51.147623,7.458,290.0,7.97,27.5,204,2018-06-12 11:43:53.635997,False
5b420d4ff,CA-019173,caltech,CA-046,CA-CA-046,caltech-4,3070,America/Los_Angeles,2018-06-10 09:15:30.938495,2018-06-10 12:36:52.501926,2018-06-10 10:28:12.960308,7.997,250.0,8.19,32.8,201,2018-06-10 12:36:52.501926,True
5b2680158,CA-019174,caltech,CA-047,CA-CA-047,caltech-4,3482,America/Los_Angeles,2018-07-16 14:41:29.437125,2018-07-16 20:07:57.757134,2018-07-16 16:52:54.826885,14.457,320.0,16.32,51.0,326,2018-07-16 20:07:57.757134,True
5b45a81a0,CA-019175,caltech,CA-033,CA-CA-033,caltech-3,4092,America/Los_Angeles,2018-05-14 08:41:26.420751,2018-05-14 20:00:55.699455,2018-05-14 11:40:43.963354,19.722,400.0,19.97,49.9,679,2018-05-14 20:00:55.699455,True
5b5d5fdc9,CA-019176,caltech,CA-043,CA-CA-043,caltech-4,6997,America/Los_Angeles,2018-06-18 16:34:11.402212,2018-06-19 00:14:09.057102,2018-06-18 17:44:08.726797,7.695,290.0,9.21,31.8,459,2018-06-19 00:14:09.057102,True
5b5199efd,CA-019177,caltech,CA-025,CA-CA-025,caltech-2,4885,America/Los_Angeles,2018-05-24 12:54:57.502611,2018-05-24 15:41:35.843533,2018-05-24 15:35:25.425757,17.651,320.0,23.55,73.6,166,2018-05-24 15:41:35.843533,False
5bd10a6f,CA-019178,caltech,CA-007,CA-CA-007,caltech-0,6458,America/Los_Angeles,2018-06-28 08:51:59.850382,2018-06-28 22:51:59.850382,2018-06-28 11:59:49.798479,20.662,250.0,21.89,87.6,840,2018-06-28 22:51:59.850382,True
5b1e11624,JP-019179,jpl,JP-043,JP-CA-043,jpl-4,5975,America/Los_Angeles,2018-06-01 08:58:44.835938,2018-06-01 17:22:55.124022,2018-06-01 10:46:56.312388,11.901,290.0,12.26,42.3,504,2018-06-01 17:22:55.124022,False
5b3a4c670,CA-019180,caltech,CA-039,CA-CA-039,caltech-3,2699,America/Los_Angeles,2018-07-14 10:06:00.468427,2018-07-14 14:46:33.268273,2018-07-14 11:24:15.969961,8.608,290.0,9.96,34.3,280,2018-07-14 14:46:33.268273,False
5b1d7094c,CA-019182,caltech,CA-034,CA-CA-034,caltech-3,7666,America/Los_Angeles,2018-05-07 08:29:42.183069,2018-05-07 12:46:30.993940,2018-05-07 10:56:36.520074,16.16,320.0,16.38,51.2,256,2018-05-07 12:46:30.993940,False
5b2d8bb79,CA-019183,caltech,CA-041,CA-CA-041,caltech-4,5868,America/Los_Angeles,2018-06-01 06:30:36.808973,2018-06-01 10:54:12.724314,2018-06-01 08:16:14.300135,11.619,250.0,14.33,57.3,263,2018-06-01 10:54:12.724314,True
5b554cbb6,JP-019184,jpl,JP-043,JP-CA-043,jpl-4,3187,America/Los_Angeles,2018-05-31 08:59:42.993459,2018-05-31 13:53:51.551573,2018-05-31 10:17:25.727695,8.548,250.0,9.16,36.6,294,2018-05-31 13:53:51.551573,True
5b5c3bcd6,CA-019185,caltech,CA-034,CA-CA-034,caltech-3,5412,America/Los_Angeles,2018-05-11 06:46:23.083405,2018-05-11 20:46:23.083405,2018-05-11 10:07:41.643435,22.144,250.0,26.44,105.8,840,2018-05-11 20:46:23.083405,False
5b34bf204,CA-019186,caltech,CA-040,CA-CA-040,caltech-4,3510,America/Los_Angeles,2018-05-12 06:55:40.943796,2018-05-12 12:06:02.750302,2018-05-12 09:54:02.488178,19.619,320.0,24.07,75.2,310,2018-05-12 12:06:02.750302,True
5b2d80af6,CA-019187,caltech,CA-037,CA-CA-037,caltech-3,1844,America/Los_Angeles,2018-06-19 09:06:31.063697,2018-06-19 15:15:55.633194,2018-06-19 11:07:46.542443,13.338,400.0,13.94,34.9,369,2018-06-19 15:15:55.633194,False
5b2571c75,JP-019188,jpl,JP-043,JP-CA-043,jpl-4,8541,America/Los_Angeles,2018-07-18 10:14:00.104957,2018-07-18 22:32:34.681489,2018-07-18 14:00:03.354770,24.866,250.0,26.39,105.6,738,2018-07-18 22:32:34.681489,False
5b56cfae6,CA-019190,caltech,CA-004,CA-CA-004,caltech-0,7653,America/Los_Angeles,2018-06-01 15:06:35.698001,2018-06-01 18:19:42.474581,2018-06-01 17:04:07.112109,12.928,290.0,13.33,46.0,193,2018-06-01 18:19:42.474581,False
5b387bb7e,JP-019191,jpl,JP-047,JP-CA-047,jpl-4,6800,America/Los_Angeles,2018-06-20 08:51:27.246895,2018-06-20 11:41:27.043368,2018-06-20 11:24:41.539099,16.856,290.0,18.98,65.4,169,2018-06-20 11:41:27.043368,False
5b3d95ebb,CA-019192,caltech,CA-017,CA-CA-017,caltech-1,8534,America/Los_Angeles,2018-05-02 12:13:03.159160,2018-05-02 22:24:56.917310,2018-05-02 14:14:58.805461,13.412,320.0,16.43,51.3,611,2018-05-02 22:24:56.917310,False
5b4818653,JP-019194,jpl,JP-022,JP-CA-022,jpl-2,4839,America/Los_Angeles,2018-05-14 13:09:57.654116,2018-05-14 16:25:11.741470,2018-05-14 15:42:18.504171,16.758,290.0,17.68,61.0,195,2018-05-14 16:25:11.741470,False
5b4195886,CA-019195,caltech,CA-029,CA-CA-029,caltech-2,4966,America/Los_Angeles,2018-07-17 09:24:41.295196,2018-07-17 15:24:03.410627,2018-07-17 12:31:39.976329,20.568,320.0,24.44,76.4,359,2018-07-17 15:24:03.410627,True
5b1b12719,CA-019197,caltech,CA-041,CA-CA-041,caltech-4,6437,America/Los_Angeles,2018-05-24 14:04:30.339754,2018-05-24 17:42:02.469810,2018-05-24 15:33:49.706424,9.826,250.0,10.42,41.7,217,2018-05-24 17:42:02.469810,True
5b5f22920,JP-019198,jpl,JP-002,JP-CA-002,jpl-0,8139,America/Los_Angeles,2018-07-04 06:51:15.766989,2018-07-04 10:05:48.415518,2018-07-04 08:02:16.535904,7.811,350.0,8.22,23.5,194,2018-07-04 10:05:48.415518,True
5b20921f2,CA-019199,caltech,CA-007,CA-CA-007,caltech-0,6240,America/Los_Angeles,2018-07-22 08:28:37.270941,2018-07-22 17:36:16.143741,2018-07-22 16:00:30.618645,49.708,320.0,54.08,169.0,547,2018-07-22 17:36:16.143741,False
5b3601565,CA-019200,caltech,CA-042,CA-CA-042,caltech-4,4807,America/Los_Angeles,2018-07-17 11:42:46.996907,2018-07-18 00:05:36.062470,2018-07-17 12:14:39.544532,3.506,250.0,3.76,15.0,742,2018-07-18 00:05:36.062470,True
5b3aec433,JP-019202,jpl,JP-054,JP-CA-054,jpl-5,6060,America/Los_Angeles,2018-05-31 11:43:51.671751,2018-06-01 00:04:28.343992,2018-05-31 12:53:45.776576,7.689,290.0,7.88,27.2,740,2018-06-01 00:04:28.343992,False
5b5b91ccf,CA-019204,caltech,CA-053,CA-CA-053,caltech-5,4397,America/Los_Angeles,2018-07-19 09:18:52.966156,2018-07-19 17:33:33.293684,2018-07-19 09:44:02.210741,2.767,350.0,3.19,9.1,494,2018-07-19 17:33:33.293684,False
5b280dbfb,CA-019205,caltech,CA-051,CA-CA-051,caltech-5,7332,America/Los_Angeles,2018-06-30 16:33:53.988675,2018-06-30 20:17:24.764602,2018-06-30 19:33:42.697813,19.779,320.0,29.08,90.9,223,2018-06-30 20:17:24.764602,False
5b3426d07,JP-019206,jpl,JP-051,JP-CA-051,jpl-5,7871,America/Los_Angeles,2018-06-11 17:35:57.539240,2018-06-11 18:46:43.651913,2018-06-11 18:44:19.132979,7.52,250.0,16.98,67.9,70,2018-06-11 18:46:43.651913,False
5b5e20f74,CA-019207,caltech,CA-009,CA-CA-009,caltech-0,3053,America/Los_Angeles,2018-05-22 14:46:35.643651,2018-05-22 21:50:51.948943,2018-05-22 17:32:09.076434,18.211,320.0,21.27,66.5,424,2018-05-22 21:50:51.948943,True
5b25be7ef,CA-019208,caltech,CA-045,CA-CA-045,caltech-4,1786,America/Los_Angeles,2018-06-27 07:25:09.748375,2018-06-27 13:00:22.545041,2018-06-27 08:55:09.255875,9.899,400.0,11.42,28.6,335,2018-06-27 13:00:22.545041,True
5b2723052,JP-019209,jpl,JP-047,JP-CA-047,jpl-4,7569,America/Los_Angeles,2018-07-26 08:13:40.592186,2018-07-26 15:57:20.368837,2018-07-26 10:10:02.612651,12.8,320.0,14.7,45.9,463,2018-07-26 15:57:20.368837,True
5b4fd1667,CA-019210,caltech,CA-023,CA-CA-023,caltech-2,8163,America/Los_Angeles,2018-05-07 06:50:19.096953,2018-05-07 08:26:05.066741,2018-05-07 08:24:48.156830,10.393,250.0,23.55,94.2,95,2018-05-07 08:26:05.066741,True
5b10e46ad,CA-019211,caltech,CA-016,CA-CA-016,caltech-1,7237,America/Los_Angeles,2018-06-16 06:47:39.669641,2018-06-16 13:01:38.310542,2018-06-16 09:42:13.533835,19.202,350.0,22.67,64.8,373,2018-06-16 13:01:38.310542,True
5b4a69b3c,CA-019213,caltech,CA-011,CA-CA-011,caltech-1,2189,America/Los_Angeles,2018-05-14 08:56:53.536169,2018-05-14 15:41:40.018464,2018-05-14 10:11:46.548334,8.237,290.0,8.74,30.1,404,2018-05-14 15:41:40.018464,True
5b3e74a77,JP-019214,jpl,JP-035,JP-CA-035,jpl-3,6054,America/Los_Angeles,2018-05-14 11:47:01.615384,2018-05-14 15:43:07.902617,2018-05-14 12:19:18.994846,3.552,320.0,3.78,11.8,236,2018-05-14 15:43:07.902617,False
5b531c053,CA-019215,caltech,CA-043,CA-CA-043,caltech-4,1734,America/Los_Angeles,2018-05-10 12:47:32.228616,2018-05-10 17:17:50.403677,2018-05-10 15:04:39.198047,15.083,350.0,16.93,48.4,270,2018-05-10 17:17:50.403677,False
5b31e25b5,JP-019217,jpl,JP-049,JP-CA-049,jpl-4,2783,America/Los_Angeles,2018-05-04 10:11:44.817109,2018-05-04 11:53:15.651598,2018-05-04 10:41:13.712545,3.243,250.0,3.57,14.3,101,2018-05-04 11:53:15.651598,True
5b2f0ddfc,JP-019218,jpl,JP-028,JP-CA-028,jpl-2,8141,America/Los_Angeles,2018-07-05 12:17:06.362609,2018-07-05 17:15:56.178645,2018-07-05 15:12:34.477007,19.302,290.0,20.54,70.8,298,2018-07-05 17:15:56.178645,True
5b1a39b15,JP-019219,jpl,JP-002,JP-CA-002,jpl-0,4547,America/Los_Angeles,2018-07-05 08:43:24.577891,2018-07-05 22:43:24.577891,2018-07-05 12:29:50.989555,24.908,350.0,28.46,81.3,840,2018-07-05 22:43:24.577891,False
5b3a21761,JP-019220,jpl,JP-006,JP-CA-006,jpl-0,3845,America/Los_Angeles,2018-05-17 08:58:12.683524,2018-05-17 14:16:39.204473,2018-05-17 12:42:07.526674,24.631,320.0,28.42,88.8,318,2018-05-17 14:16:39.204473,False
5b2f50ea3,CA-019221,caltech,CA-004,CA-CA-004,caltech-0,7072,America/Los_Angeles,2018-06-05 09:39:43.105663,2018-06-05 13:31:59.143766,2018-06-05 11:28:27.668817,11.962,250.0,14.74,59.0,232,2018-06-05 13:31:59.143766,True
5b27ff030,CA-019223,caltech,CA-017,CA-CA-017,caltech-1,7757,America/Los_Angeles,2018-06-05 08:13:53.698203,2018-06-05 09:47:20.604630,2018-06-05 09:18:16.046215,7.081,350.0,8.27,23.6,93,2018-06-05 09:47:20.604630,True
5b4800dc2,JP-019224,jpl,JP-031,JP-CA-031,jpl-3,6771,America/Los_Angeles,2018-06-21 09:45:14.770240,2018-06-21 14:46:25.566888,2018-06-21 11:20:13.535674,10.448,320.0,11.08,34.6,301,2018-06-21 14:46:25.566888,True
5b4d4383f,CA-019225,caltech,CA-030,CA-CA-030,caltech-3,7687,America/Los_Angeles,2018-05-23 09:35:51.773102,2018-05-23 13:11:55.682725,2018-05-23 11:31:29.894789,12.72,400.0,14.36,35.9,216,2018-05-23 13:11:55.682725,False
5b37156e5,JP-019226,jpl,JP-042,JP-CA-042,jpl-4,5641,America/Los_Angeles,2018-07-24 14:25:02.317740,2018-07-24 23:13:18.581661,2018-07-24 16:07:57.973125,11.322,400.0,12.97,32.4,528,2018-07-24 23:13:18.581661,True
